# Corpus reachability verdicts. Generated by `jackall-cli xref reach`;
# do not hand-edit. Methodology: docs/docs/engine-internals/asset-reachability.md
# hash	path	verdict	flags	bytes	outRefs	reason
4AFB596A	domino\user\a2sm06_hornetnest.a2sm06_doctorbriefing.debug.lua	unused	DECOY	15499	7	unreachable:authoring-twin
E671CBB1	domino\user\a2sm06_hornetnest.a2sm06_endless_reinforcement.debug.lua	unused	DECOY	16853	3	unreachable:authoring-twin
71DAF1B1	domino\user\a2sm06_hornetnest.a2sm06_endless_reinforcement.lua	unknown	-	6795	3	opaque-referrers(domino)
2979B680	domino\user\a2sm06_hornetnest.a2sm06_first_reinforcement.debug.lua	unused	DECOY	5098	3	unreachable:authoring-twin
8AAC59FD	domino\user\a2sm06_hornetnest.a2sm06_first_reinforcement.lua	unknown	-	2594	3	opaque-referrers(domino)
64E8951D	domino\user\a2sm06_hornetnest.a2sm06_hubaidensity.debug.lua	unused	DECOY	13275	3	unreachable:authoring-twin
4C2E27BB	domino\user\a2sm06_hornetnest.a2sm06_hubaidensity.lua	unknown	-	8034	3	opaque-referrers(domino)
02CAD56A	domino\user\a2sm06_hornetnest.a2sm06_mission.debug.lua	unused	DECOY	108516	39	unreachable:authoring-twin
D80573E8	domino\user\a2sm07_jacksbuddy.a2sm07_buddybriefing.debug.lua	unused	DECOY	16948	7	unreachable:authoring-twin
00535018	domino\user\a2sm07_jacksbuddy.a2sm07_buddyprebrief.debug.lua	unused	DECOY	9881	7	unreachable:authoring-twin
BF8F5E0A	domino\user\a2sm07_jacksbuddy.a2sm07_hubaidensity.debug.lua	unused	DECOY	7190	2	unreachable:authoring-twin
E830436A	domino\user\a2sm07_jacksbuddy.a2sm07_hubaidensity.lua	unknown	-	4342	2	opaque-referrers(domino)
F3BA294C	domino\user\a2sm07_jacksbuddy.a2sm07_mission.debug.lua	unused	DECOY	55264	25	unreachable:authoring-twin
AE55F84B	domino\user\a2sm08_warlordassassination.a2sm08_briefing_forblue.debug.lua	unused	DECOY	166850	32	unreachable:authoring-twin
F9EE788C	domino\user\a2sm08_warlordassassination.a2sm08_briefing_forred.debug.lua	unused	DECOY	165801	32	unreachable:authoring-twin
90770B7F	domino\user\a2sm08_warlordassassination.a2sm08_briefsubv_forblue.debug.lua	unused	DECOY	25207	11	unreachable:authoring-twin
B56A976B	domino\user\a2sm08_warlordassassination.a2sm08_briefsubv_forred.debug.lua	unused	DECOY	25180	11	unreachable:authoring-twin
AD82CB58	domino\user\a2sm08_warlordassassination.a2sm08_mission_forblue.debug.lua	unused	DECOY	67488	34	unreachable:authoring-twin
983F670E	domino\user\a2sm08_warlordassassination.a2sm08_mission_forred.debug.lua	unused	DECOY	75742	34	unreachable:authoring-twin
7890AFEE	domino\user\a2sm09_prison.a2sm09_mission.debug.lua	unused	DECOY	182328	55	unreachable:authoring-twin
D821F804	domino\user\a3cine.a3cine_theend.debug.lua	unused	DECOY	8136	3	unreachable:authoring-twin
1A857143	domino\user\a3cine.a3cine_theend.lua	unknown	-	4880	3	opaque-referrers(domino)
0A03E07D	domino\user\a3sm11_reprisal2.a3sm11_blue_assassination.debug.lua	unused	DECOY	36855	19	unreachable:authoring-twin
E192EB29	domino\user\a3sm11_reprisal2.a3sm11_briefing_forblue.debug.lua	unused	DECOY	62508	27	unreachable:authoring-twin
E10F482F	domino\user\a3sm11_reprisal2.a3sm11_briefing_forred.debug.lua	unused	DECOY	61786	26	unreachable:authoring-twin
B563FBFB	domino\user\a3sm11_reprisal2.a3sm11_mission_forblue.debug.lua	unused	DECOY	31861	23	unreachable:authoring-twin
CE48B3D9	domino\user\a3sm11_reprisal2.a3sm11_mission_forred.debug.lua	unused	DECOY	31797	23	unreachable:authoring-twin
CC6BF2E7	domino\user\a3sm11_reprisal2.a3sm11_red_assassination.debug.lua	unused	DECOY	36678	19	unreachable:authoring-twin
29ACA226	domino\user\a3sm12_housecleaning1.a3sm12_assassination_forblue.debug.lua	unused	DECOY	95295	24	unreachable:authoring-twin
0817C71D	domino\user\a3sm12_housecleaning1.a3sm12_assassination_forred.debug.lua	unused	DECOY	133757	25	unreachable:authoring-twin
CA7BEADE	domino\user\a3sm12_housecleaning1.a3sm12_briefing_hq_forblue.debug.lua	unused	DECOY	24753	15	unreachable:authoring-twin
BC542D95	domino\user\a3sm12_housecleaning1.a3sm12_briefing_hq_forred.debug.lua	unused	DECOY	23975	14	unreachable:authoring-twin
880205C2	domino\user\a3sm12_housecleaning1.a3sm12_briefmisn_forblue.debug.lua	unused	DECOY	13294	7	unreachable:authoring-twin
77235DBC	domino\user\a3sm12_housecleaning1.a3sm12_briefmisn_forred.debug.lua	unused	DECOY	13227	7	unreachable:authoring-twin
46F50949	domino\user\a3sm12_housecleaning1.a3sm12_guardbriefing.debug.lua	unused	DECOY	35865	17	unreachable:authoring-twin
09B24CD1	domino\user\a3sm12_housecleaning1.a3sm12_mission_forblue.debug.lua	unused	DECOY	65324	29	unreachable:authoring-twin
797C8368	domino\user\a3sm12_housecleaning1.a3sm12_mission_forred.debug.lua	unused	DECOY	64396	29	unreachable:authoring-twin
17E1314D	domino\user\a3sm13_housecleaning2.a3sm13_assassination_forblue.debug.lua	unused	DECOY	95565	24	unreachable:authoring-twin
2BF377FA	domino\user\a3sm13_housecleaning2.a3sm13_assassination_forred.debug.lua	unused	DECOY	134230	25	unreachable:authoring-twin
B2A2A99D	domino\user\a3sm13_housecleaning2.a3sm13_briefing_mikes_forblue.debug.lua	unused	DECOY	61059	24	unreachable:authoring-twin
62DECCDD	domino\user\a3sm13_housecleaning2.a3sm13_briefing_mikes_forred.debug.lua	unused	DECOY	58651	24	unreachable:authoring-twin
45DB548B	domino\user\a3sm13_housecleaning2.a3sm13_briefmisn_forblue.debug.lua	unused	DECOY	18023	5	unreachable:authoring-twin
79748749	domino\user\a3sm13_housecleaning2.a3sm13_briefmisn_forred.debug.lua	unused	DECOY	17995	5	unreachable:authoring-twin
85E08BD9	domino\user\a3sm13_housecleaning2.a3sm13_mission_forblue.debug.lua	unused	DECOY	64447	26	unreachable:authoring-twin
F8C77836	domino\user\a3sm13_housecleaning2.a3sm13_mission_forred.debug.lua	unused	DECOY	65046	26	unreachable:authoring-twin
2E7A6684	domino\user\a3sm13_housecleaning2.a3sm13_reuben_briefing.debug.lua	unused	DECOY	13492	7	unreachable:authoring-twin
0F0EA7FD	domino\user\a3sm13_housecleaning2.a3sm13_subv_assassination_forblue.debug.lua	unused	DECOY	20693	16	unreachable:authoring-twin
7322B02D	domino\user\a3sm13_housecleaning2.a3sm13_subv_assassination_forred.debug.lua	unused	DECOY	20641	16	unreachable:authoring-twin
65E77804	domino\user\a3sm13_housecleaning2.bodyguard_state.debug.lua	unused	DECOY	22431	15	unreachable:authoring-twin
E0BE65A9	domino\user\a3sm13_housecleaning2.bodyguard_state.lua	unknown	-	11361	15	opaque-referrers(domino)
6FD4A033	domino\user\a3sm14_heartofdarkeness.a3sm14_mission.debug.lua	unused	DECOY	165155	37	unreachable:authoring-twin
78172D6A	domino\user\a3sm15_buddiesbetrayalfinalbattle.a3sm15_bordercombriefing.debug.lua	unused	DECOY	30946	17	unreachable:authoring-twin
CAAC338E	domino\user\a3sm15_buddiesbetrayalfinalbattle.a3sm15_buddiesfight.debug.lua	unused	DECOY	123437	28	unreachable:authoring-twin
76FDFC67	domino\user\a3sm15_buddiesbetrayalfinalbattle.a3sm15_buddybriefing.debug.lua	unused	DECOY	34330	12	unreachable:authoring-twin
3684DAFD	domino\user\a3sm15_buddiesbetrayalfinalbattle.a3sm15_buddybriefing.lua	unknown	-	14300	12	opaque-referrers(domino)
8511728F	domino\user\a3sm15_buddiesbetrayalfinalbattle.a3sm15_closingscene.debug.lua	unused	DECOY	48000	23	unreachable:authoring-twin
CF3FC4C4	domino\user\a3sm15_buddiesbetrayalfinalbattle.a3sm15_diamonds.debug.lua	unused	DECOY	7665	3	unreachable:authoring-twin
FDC0CC11	domino\user\a3sm15_buddiesbetrayalfinalbattle.a3sm15_finalbriefing.debug.lua	unused	DECOY	80711	25	unreachable:authoring-twin
74F11987	domino\user\a3sm15_buddiesbetrayalfinalbattle.a3sm15_magicalhealingtrigger.debug.lua	unused	DECOY	12758	7	unreachable:authoring-twin
6DDF5A64	domino\user\a3sm15_buddiesbetrayalfinalbattle.a3sm15_mission.debug.lua	unused	DECOY	56697	32	unreachable:authoring-twin
09C1C7C8	domino\user\a3sm15_buddiesbetrayalfinalbattle.a3sm15_redemptionending.debug.lua	unused	DECOY	28420	20	unreachable:authoring-twin
A2ED314A	domino\user\a3sm15_buddiesbetrayalfinalbattle.a3sm15_spawnbuddies.debug.lua	unused	DECOY	40842	12	unreachable:authoring-twin
D4C7E60E	domino\user\a3sm15_buddiesbetrayalfinalbattle.a3sm15_spawnbuddies.lua	unknown	-	29095	12	opaque-referrers(domino)
71D9F2EF	domino\user\a3sm15_buddiesbetrayalfinalbattle.a3sm15_spawnwarlords.debug.lua	unused	DECOY	24604	6	unreachable:authoring-twin
8F52978D	domino\user\a3sm15_buddiesbetrayalfinalbattle.a3sm15_survivalending.debug.lua	unused	DECOY	22479	16	unreachable:authoring-twin
C636F51F	domino\user\a3sm15_buddiesbetrayalfinalbattle.a3sm15_warlordsbriefing.debug.lua	unused	DECOY	67399	19	unreachable:authoring-twin
54EE66C4	domino\user\a3sm16_noblesacrifice.a3sm16_briefing.debug.lua	unused	DECOY	36271	13	unreachable:authoring-twin
5CAFE758	domino\user\a3sm16_noblesacrifice.a3sm16_briefing.lua	unknown	-	18131	13	opaque-referrers(domino)
44085E64	domino\user\bsq01_fueltheviolence.bsq01_mission.debug.lua	unused	DECOY	15872	11	unreachable:authoring-twin
7778A3BA	domino\user\bsq02_lostinthegy.bsq02_mission.debug.lua	unused	DECOY	13123	10	unreachable:authoring-twin
51CA360A	domino\user\bsq03_hiddenarmory.bsq03_mission.debug.lua	unused	DECOY	15302	12	unreachable:authoring-twin
3E56D0A6	domino\user\bsq04_burnthewater.bsq04_mission.debug.lua	unused	DECOY	25032	14	unreachable:authoring-twin
700C6C15	domino\user\bsq05_supplyanddemand.bsq05_mission.debug.lua	unused	DECOY	14662	10	unreachable:authoring-twin
050F7E9C	domino\user\bsq06_harshdefault.bsq06_mission.debug.lua	unused	DECOY	39567	13	unreachable:authoring-twin
64154752	domino\user\bsq07_greenfingers.bsq07_mission.debug.lua	unused	DECOY	15570	10	unreachable:authoring-twin
24C2699D	domino\user\bsq08_theprototype.bsq08_mission.debug.lua	unused	DECOY	14762	10	unreachable:authoring-twin
D4CCCF62	domino\user\bsq09_junkmedicine.bsq09_mission.debug.lua	unused	DECOY	17839	12	unreachable:authoring-twin
DEE4BD3A	domino\user\bsq10_agentyellow.bsq10_mission.debug.lua	unused	DECOY	15634	10	unreachable:authoring-twin
E8A2806E	domino\user\bsq11_hazelnuts.bsq11_mission.debug.lua	unused	DECOY	23709	11	unreachable:authoring-twin
29606D9D	domino\user\bsq12_lemonbeater.bsq12_mission.debug.lua	unused	DECOY	15676	10	unreachable:authoring-twin
119336C0	domino\user\bsq13_dreadlock.bsq13_mission.debug.lua	unused	DECOY	15561	10	unreachable:authoring-twin
1BAD1F2F	domino\user\bsq14_guinaassassination.bsq14_mission.debug.lua	unused	DECOY	15439	9	unreachable:authoring-twin
0F3605E4	domino\user\bsq15_brewery.bsq15_mission.debug.lua	unused	DECOY	15463	10	unreachable:authoring-twin
0EDF11E7	domino\user\bsq16_fromafar.bsq16_combat.debug.lua	unused	DECOY	9693	8	unreachable:authoring-twin
F40FF420	domino\user\bsq16_fromafar.bsq16_combat.lua	unknown	-	4674	8	opaque-referrers(domino)
46E9306C	domino\user\bsq16_fromafar.bsq16_mission.debug.lua	unused	DECOY	14686	10	unreachable:authoring-twin
89A5AEB9	domino\user\bsq17_apumpingexplosion.bsq17_mission.debug.lua	unused	DECOY	18008	11	unreachable:authoring-twin
71A6E008	domino\user\bsq18_passeporttohell.bsq18_mission.debug.lua	unused	DECOY	15663	10	unreachable:authoring-twin
323B3EEB	domino\user\bsq19_wanted.bsq19_mission.debug.lua	unused	DECOY	15480	10	unreachable:authoring-twin
4777B9F6	domino\user\bsq20_dirtytalk.bsq20_mission.debug.lua	unused	DECOY	15536	10	unreachable:authoring-twin
CAAE7DE2	domino\user\bsq21_wipethecompetition.bsq21_mission.debug.lua	unused	DECOY	18827	12	unreachable:authoring-twin
4DD90526	domino\user\bsq22_treasurehunt.bsq22_mission.debug.lua	unused	DECOY	15674	10	unreachable:authoring-twin
22CA34F6	domino\user\bsq23_schoolsout.bsq23_mission.debug.lua	unused	DECOY	18341	11	unreachable:authoring-twin
580CD82F	domino\user\bsq24_driveby.bsq24_mission.debug.lua	unused	DECOY	15614	10	unreachable:authoring-twin
534120CF	domino\user\bsq25_jackinabox.bsq25_mission.debug.lua	unused	DECOY	17316	11	unreachable:authoring-twin
B951607D	domino\user\bsq26_littleconspiracy.bsq26_mission.debug.lua	unused	DECOY	14713	9	unreachable:authoring-twin
A8B17B7D	domino\user\common_buddysidequests.bsq00_donotuse.debug.lua	unused	DECOY	880	1	unreachable:authoring-twin
C0758542	domino\user\common_buddysidequests.bsq00_donotuse.lua	unknown	-	880	1	opaque-referrers(domino)
5D1F3141	domino\user\common_buddysidequests.bsq_activate_and_cancel.debug.lua	unused	DECOY	16155	8	unreachable:authoring-twin
BEFFA9A2	domino\user\common_buddysidequests.bsq_missionbriefing.debug.lua	unused	DECOY	32187	13	unreachable:authoring-twin
98FB4ABB	domino\user\common_buddysidequests.bsq_missiondebriefing.debug.lua	unused	DECOY	25471	12	unreachable:authoring-twin
B12D94E7	domino\user\common_buddysidequests.bsq_nomission.debug.lua	unused	DECOY	16331	9	unreachable:authoring-twin
5338AF7A	domino\user\common_buddysidequests.bsq_template_destroy.debug.lua	unused	DECOY	4434	4	unreachable:authoring-twin
9B5397E5	domino\user\common_buddysidequests.bsq_template_destroy.lua	unknown	-	2917	4	opaque-referrers(domino)
C17C0407	domino\user\common_buddysidequests.bsq_template_fetch.debug.lua	unused	DECOY	2141	2	unreachable:authoring-twin
29E43E18	domino\user\common_buddysidequests.bsq_template_fetch.lua	unknown	-	1542	2	opaque-referrers(domino)
67E17FCE	domino\user\common_buddysidequests.bsq_template_kill.debug.lua	unused	DECOY	3221	3	unreachable:authoring-twin
4F56BB96	domino\user\common_buddysidequests.bsq_template_kill.lua	unknown	-	2075	3	opaque-referrers(domino)
58213C04	domino\user\common_customboxes.buddy_death_and_betrayal.debug.lua	unused	DECOY	14806	9	unreachable:authoring-twin
FA107768	domino\user\common_customboxes.buddy_unlock_rescue.debug.lua	unused	DECOY	34015	15	unreachable:authoring-twin
93104FB1	domino\user\common_customboxes.buddy_unlock_rescue.lua	unknown	-	17634	15	opaque-referrers(domino)
72DBF6F8	domino\user\common_customboxes.cheat_giveweapons.debug.lua	unused	DECOY	60574	4	unreachable:authoring-twin
5F81E184	domino\user\common_customboxes.getfinalwarlord.debug.lua	unused	DECOY	15675	4	unreachable:authoring-twin
DE7CED48	domino\user\common_customboxes.helperfromstory_basebrief.debug.lua	unused	DECOY	59239	5	unreachable:authoring-twin
094A3945	domino\user\common_customboxes.helperfromstory_names.debug.lua	unused	DECOY	18718	5	unreachable:authoring-twin
5CFB9609	domino\user\common_customboxes.interactspecial.debug.lua	unused	DECOY	22020	14	unreachable:authoring-twin
40AFF4C1	domino\user\common_customboxes.interactspecial.lua	unknown	-	12762	14	opaque-referrers(domino)
74C1DD99	domino\user\common_customboxes.missionacceptedbroadcast.debug.lua	unused	DECOY	26323	11	unreachable:authoring-twin
167421BA	domino\user\common_customboxes.missionacceptedlistener.debug.lua	unused	DECOY	10397	5	unreachable:authoring-twin
08EDCB61	domino\user\common_customboxes.missioncompletebroadcast.debug.lua	unused	DECOY	32682	12	unreachable:authoring-twin
E68D6E74	domino\user\common_customboxes.missioncompletelistener.debug.lua	unused	DECOY	8767	3	unreachable:authoring-twin
7E0C9474	domino\user\common_customboxes.pawn_combat.debug.lua	unused	DECOY	31254	14	unreachable:authoring-twin
882F1514	domino\user\common_customboxes.player_and_buddy_exit_area.debug.lua	unused	DECOY	25797	9	unreachable:authoring-twin
25F47115	domino\user\common_customboxes.post_libmission_w1.debug.lua	unused	DECOY	9196	5	unreachable:authoring-twin
BC161714	domino\user\common_customboxes.post_libmission_w2.debug.lua	unused	DECOY	9196	5	unreachable:authoring-twin
4BD656A1	domino\user\common_customboxes.set_helperfromstory.debug.lua	unused	DECOY	24777	4	unreachable:authoring-twin
CF7C537C	domino\user\common_customboxes.setdifficulty.debug.lua	unused	DECOY	4559	2	unreachable:authoring-twin
E6EB1234	domino\user\common_customboxes.setenvironmenteffects.debug.lua	unused	DECOY	19296	7	unreachable:authoring-twin
FC2B8C11	domino\user\common_customboxes.setfinalwarlord.debug.lua	unused	DECOY	74954	7	unreachable:authoring-twin
024F5677	domino\user\common_customboxes.startmusictrigger.debug.lua	unused	DECOY	27119	9	unreachable:authoring-twin
20DC55B6	domino\user\common_customboxes.subvertrewardw1.debug.lua	unused	DECOY	25181	7	unreachable:authoring-twin
B93E33B7	domino\user\common_customboxes.subvertrewardw2.debug.lua	unused	DECOY	26802	7	unreachable:authoring-twin
56D1A927	domino\user\common_customboxes.time_sequenced_output.debug.lua	unused	DECOY	8449	6	unreachable:authoring-twin
9DB6A3D6	domino\user\common_customboxes.update_global_character_names.debug.lua	unused	DECOY	713	1	unreachable:authoring-twin
F1D0F119	domino\user\common_customboxes.update_global_character_names.lua	unknown	-	713	1	opaque-referrers(domino)
52AA2228	domino\user\common_customboxes.wager_buddydefend_dialogs.debug.lua	unused	DECOY	51353	20	unreachable:authoring-twin
F41DC196	domino\user\common_customboxes.wager_v3.debug.lua	unused	DECOY	135052	28	unreachable:authoring-twin
10670E55	domino\user\common_hq_doorman.hqdoorman_a3sm13.debug.lua	unused	DECOY	19927	15	unreachable:authoring-twin
44C3D51C	domino\user\common_hq_doorman.hqdoorman_basebriefing.debug.lua	unused	DECOY	14230	8	unreachable:authoring-twin
9622CC2A	domino\user\common_hq_doorman.hqdoorman_buddyunlock.debug.lua	unused	DECOY	16155	9	unreachable:authoring-twin
4BAF3CF3	domino\user\common_hq_doorman.hqdoorman_init_interact_combat.debug.lua	unused	DECOY	156683	42	unreachable:authoring-twin
8655BFD9	domino\user\common_hq_doorman.hqdoorman_remote.debug.lua	unused	DECOY	19563	10	unreachable:authoring-twin
700A37B0	domino\user\common_missionbriefings.basebrief_convo.debug.lua	unused	DECOY	22819	9	unreachable:authoring-twin
398DCCC2	domino\user\common_missionbriefings.basebrief_exit_refuse.debug.lua	unused	DECOY	37712	18	unreachable:authoring-twin
3AA6DDC4	domino\user\common_missionbriefings.basebrief_greet.debug.lua	unused	DECOY	49388	10	unreachable:authoring-twin
805D223E	domino\user\common_missionbriefings.basebrief_guard_close.debug.lua	unused	DECOY	9822	7	unreachable:authoring-twin
88F2E410	domino\user\common_missionbriefings.basebrief_guard_open.debug.lua	unused	DECOY	42516	12	unreachable:authoring-twin
6F1E02B8	domino\user\common_missionbriefings.basebrief_init.debug.lua	unused	DECOY	38175	18	unreachable:authoring-twin
E50DA3EB	domino\user\common_missionbriefings.basebrief_lib-mission_loading.debug.lua	unused	DECOY	22475	11	unreachable:authoring-twin
8135B244	domino\user\common_missionbriefings.basebrief_pickup_recap_accept.debug.lua	unused	DECOY	59468	15	unreachable:authoring-twin
B86DD310	domino\user\common_missionbriefings.basebrief_robust_disrupt.debug.lua	unused	DECOY	34877	14	unreachable:authoring-twin
E3B2D84E	domino\user\common_missionbriefings.basebrief_robust_offer.debug.lua	unused	DECOY	40162	11	unreachable:authoring-twin
EADBDF71	domino\user\common_missionbriefings.briefing_subvert.debug.lua	unused	DECOY	63043	26	unreachable:authoring-twin
04D27428	domino\user\common_missionbriefings.buddy_phone_call_w1.debug.lua	unused	DECOY	28359	13	unreachable:authoring-twin
9D301229	domino\user\common_missionbriefings.buddy_phone_call_w2.debug.lua	unused	DECOY	26292	13	unreachable:authoring-twin
6A0C8636	domino\user\common_missionbriefings.dialogoverlap_getstatus.debug.lua	unused	DECOY	3079	2	unreachable:authoring-twin
9026B0DE	domino\user\common_missionbriefings.dialogoverlap_setstatus.debug.lua	unused	DECOY	5920	5	unreachable:authoring-twin
0B38CD33	domino\user\common_missionbriefings.scriptedpawn_dialog_interact.debug.lua	unused	DECOY	142854	19	unreachable:authoring-twin
C4E60921	domino\user\common_missionbriefings.scriptedpawn_finished.debug.lua	unused	DECOY	90395	26	unreachable:authoring-twin
F809640B	domino\user\common_missionbriefings.scriptedpawn_interact_plus.debug.lua	unused	DECOY	136873	23	unreachable:authoring-twin
2471E078	domino\user\common_missionbriefings.scriptedpawn_wait_beckon_greet.debug.lua	unused	DECOY	278846	26	unreachable:authoring-twin
D2E27D45	domino\user\debugboxes\bypasses.bypass_setw1lieutenant.debug.lua	unused	DECOY	13493	7	unreachable:authoring-twin
E5288390	domino\user\debugboxes\bypasses.bypass_world1_bsqtest.debug.lua	unused	DECOY	9008	6	unreachable:authoring-twin
9A17C849	domino\user\debugboxes\bypasses.bypass_world1_finished_2_librarymissions.debug.lua	unused	DECOY	14714	7	unreachable:authoring-twin
264E958E	domino\user\debugboxes\bypasses.bypass_world1_finished_4_librarymissions.debug.lua	unused	DECOY	14708	7	unreachable:authoring-twin
ABE097E7	domino\user\debugboxes\bypasses.bypass_world1_finishedlibrarymissions.debug.lua	unused	DECOY	22253	9	unreachable:authoring-twin
100A32A1	domino\user\debugboxes\bypasses.bypass_world1_setbuddies.debug.lua	unused	DECOY	9105	5	unreachable:authoring-twin
6676550D	domino\user\debugboxes\bypasses.bypass_world1_setbuddies.lua	unknown	-	6355	5	opaque-referrers(domino)
D314555C	domino\user\debugboxes\bypasses.bypass_world1_setuplibrarymissions.debug.lua	unused	DECOY	46006	16	unreachable:authoring-twin
4B99B33A	domino\user\debugboxes\bypasses.bypass_world1_starta1sm04.debug.lua	unused	DECOY	22016	9	unreachable:authoring-twin
D2A7099C	domino\user\debugboxes\bypasses.bypass_world1_startlibrarymissions.debug.lua	unused	DECOY	67879	14	unreachable:authoring-twin
467E0539	domino\user\debugboxes\bypasses.bypass_world2_bsqtest.debug.lua	unused	DECOY	13935	9	unreachable:authoring-twin
A305F348	domino\user\debugboxes\bypasses.bypass_world2_default.debug.lua	unused	DECOY	21907	9	unreachable:authoring-twin
D7FFC82E	domino\user\debugboxes\bypasses.bypass_world2_finished_2_librarymissions.debug.lua	unused	DECOY	22281	9	unreachable:authoring-twin
6BA695E9	domino\user\debugboxes\bypasses.bypass_world2_finished_4_librarymissions.debug.lua	unused	DECOY	22281	9	unreachable:authoring-twin
